exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
6,dpp_sample,0.32,7033,286.894971475,0.02645499236430836,0.051726006125585436,0.9996523035913796,0.48491859650222946,1.0019869184739738,0.9678342988454837,0.8646675167416844,0.0651330289808097,1.5362973508797333,0.6884605009741294,4.484034876316769,719.5645028584535,-0.008783776011925593,0.8577630031194924
6,lrdpp_sample,0.64,14067,677.800496048,0.0305005617107099,0.061533973572046353,0.9994676298591142,0.4962255235961744,1.0962957155925772,0.9603140915339512,0.8679945084320714,0.04075675962076388,0.2941074117007584,0.9840357256834419,1.1017731470277454,95.28327865695384,-0.04003996706762103,0.8668883425749176
6,lsdpp_sample,0.64,14067,0.007218322,0.028436110368479317,0.05888283408050141,0.999486033079831,0.4989192807153635,1.1007241126689054,0.9598513430818636,0.8660549444628027,0.03618593670296798,0.15831603306117695,0.9953737941502261,0.9319612251074197,45.001247388589476,0.11535916843081939,0.8634393556469987
6,dpp_sample,0.64,14067,1368.490245937,0.02806705166752674,0.055335265032115236,0.999584146776667,0.5622743617026521,1.2801828419257286,0.9533096220360224,0.8532527639815742,0.03591133217804547,0.1634148527648377,0.9950660605877727,0.9470142899541741,47.51981062437271,0.10764646978773407,0.8505883390980211
7,lrdpp_sample,0.08,1758,20.298192707,0.035264632008916906,0.05314280475059821,0.9997300129857717,0.6729181038539671,1.2146430815009168,0.8967721308109219,0.8306839871426089,30.467757515950982,1085.2298241423168,-0.0009029520128072122,1949.1380590891097,354268.43445979006,-1.967461136165305e-5,0.7948970851925292
7,lsdpp_sample,0.08,1758,0.009209052,0.04175235281919168,0.11116603330326094,0.9976050764006612,1.1321980104100082,2.1455132328339404,0.7755308400893407,0.713151306448448,6.984771463880207,220.11134925604267,0.0007056446645558045,397.3862130496334,76463.04152394395,8.663221181348657e-5,0.6903803145905612
7,dpp_sample,0.08,1758,12.99720952,0.040872218650780744,0.06285645929224386,0.9996009680557002,0.8900791477112784,1.6579613096191108,0.9238158943648818,0.776832740609179,1.970878575360214,50.70584809244411,-0.009451823096775502,30.209317789824887,3137.5099766546896,0.0021896095101702207,0.7537088384386764
7,lrdpp_sample,0.16,3516,71.201793658,0.04078527744997118,0.07258542837375531,0.9994800622416169,1.1003038126405165,2.2581295231059175,0.7991184805074807,0.7256910054210444,1.2849498872313232,37.04988595758648,0.008664834146930978,100.43219043908005,16725.026399988088,0.00040578776950039863,0.7169922536390757
7,lsdpp_sample,0.16,3516,0.010991824,0.023213343317750938,0.048221859122169426,0.9996187293595561,0.360231621551371,0.6334714625552336,0.9887406281196136,0.89780549381397,0.057578054980367104,0.8380137667133777,0.8812302101175434,2.3128489794015805,273.39732285905893,-0.015357267325374568,0.8911910385342047
7,dpp_sample,0.16,3516,65.729255628,0.0683608404146541,0.16236142159855743,0.9968013684447788,2.5116760890150718,5.455497973238813,0.4765047609570233,0.5696197003792102,1.0261604162148408,35.586066722115355,-0.01281400284961176,24.914158484573157,2566.834812278036,-0.0006629836514195908,0.5528434607427588
7,lrdpp_sample,0.32,7033,328.983905365,0.07985102077084735,0.19785771956561968,0.994785767536862,2.3436863960415844,5.804810509581941,0.3530244552443942,0.5765530220324048,2.64820089377723,122.56466526512915,-0.000854386560970477,237.54106483829779,53593.71282025764,-0.00010698850732149268,0.5351018963377104
7,lsdpp_sample,0.32,7033,0.005688736,0.04965844313371961,0.10305155541904107,0.9986547722116575,1.7667997801847937,4.199662307387794,0.6908067468074224,0.650431621178628,0.10078441604960894,1.2764178084123199,0.758485063435085,5.05001633930423,483.168944129721,-0.010351863668934147,0.642017670036115
7,dpp_sample,0.32,7033,287.75975145,0.033447699009494666,0.06806856163777657,0.9993884496186204,0.8510366028888647,1.8706315528922883,0.8851599289027562,0.7824534076313926,0.1833066241724689,5.543207823810931,0.0542308093568864,4.957313771193096,650.1404484623629,-0.00802300240182019,0.7800618550997962
7,lrdpp_sample,0.64,14067,589.314736473,0.026627746545904444,0.06136863073662282,0.9994537104293703,0.36997037091750357,0.7470814922724176,0.9815816076258916,0.8964779010354547,0.03153191343876073,0.10254355660219987,0.9980457348516574,0.5472612304268035,14.439368443634622,0.22803349336288892,0.8931892119052333
7,lsdpp_sample,0.64,14067,0.009167043,0.022692351657278106,0.04989096361133682,0.999639209113433,0.31333983973747176,0.577937814776977,0.9896569208480557,0.9046709607428974,0.028153505079002845,0.15914420373852578,0.9953188641952508,0.650518103107855,62.351877476590396,0.07761215633208551,0.9018309486984865
7,dpp_sample,0.64,14067,1323.251325142,0.0246205834785284,0.054738495767269565,0.9995586409998339,0.2687156214140496,0.4484694090542019,0.993317931035834,0.9127609098494333,0.026694276167575873,0.0776125406587014,0.9988804620515822,0.40302017004893975,16.056204255437667,0.2910600194278138,0.9119072473148977
8,lrdpp_sample,0.08,1758,19.96200952,0.032739768502476556,0.0520401180105226,0.9997228280533601,0.277237566156177,0.4231705774905906,0.9937761189806638,0.9111092771279397,1.3742381065851426,54.72728568535247,0.001319028947580625,16.237020203691266,1536.678269324395,0.00036181726681305815,0.8922398018429535
8,lsdpp_sample,0.08,1758,0.005651801,0.12079991047704859,0.307094963058903,0.9869082776081158,4.4567516288497995,8.942916645293472,0.2288954323298743,0.41868782765677043,8.698609657651662,260.8026832348715,-0.0012748532321624761,222.2701837623444,20813.447186974674,-0.0001720778942231327,0.39667723888465634
8,dpp_sample,0.08,1758,11.787562382,0.04603609881726614,0.08621370221813165,0.9993639490362258,1.0444707331339924,1.990467131918787,0.7791600198591738,0.7252351099943003,15.555207311502537,523.2296656396026,-0.0005123205522363783,988.4851965978795,176157.12224286023,-3.844581747625142e-5,0.680578294527816
8,lrdpp_sample,0.16,3516,61.7509333,0.033886896578054264,0.06695044326598759,0.9995805948036075,0.5984099806036558,1.1940906744353519,0.9325738503449429,0.8333252659641561,0.4918852799533037,15.172274175477341,0.013205320012744326,35.53231820976069,5828.807040505041,-0.0004182829454848491,0.8207928522898513
