exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
1,cur_sample,0.99,21384,3995.684114122,0.007883732321068999,0.01049553016949251,0.939094110243878,0.4933176460566142,0.7565795696246376,0.6914956455485893,0.807599856199913,0.05087183275867659,0.1317935613793384,0.11264195458649928,1.5677399549454836,14.238499331090393,0.005921781979583041,0.668573714888082
2,simple_random_sample,0.16,3456,0.000283899,0.003868290010448174,0.004972229432690781,0.9855135694554156,0.28044389937187564,0.3857285984847929,0.8960770932199446,0.9073338428345693,0.04450269808136197,0.21698195995671496,0.04327908685728543,1.9891835103646764,24.10403875223713,0.00211285392871563,0.7391678049342078
2,kmeans_sample,0.16,3456,14.694797104,0.020516443454721884,0.026518630367261695,0.705881758914735,1.4776502761428878,2.024469306940276,0.2393135818004295,0.42928271754371367,0.3315309102451453,1.5828671823826754,0.0020716473450343997,12.981058824606787,140.20227267054278,-0.00041151363428437726,0.2544978001243791
2,cur_sample,0.16,3456,3646.026772674,0.00493257730858845,0.006339337691722435,0.9765944215433808,0.3199292575418132,0.4397922018283476,0.8925350653897002,0.9000959148984917,0.02165909656155884,0.03917534182854496,0.5732689208053358,0.7883211464121488,6.514253368937302,0.022461237132064826,0.7919012940739848
2,simple_random_sample,0.32,6912,0.014586781,0.003270951590058446,0.004248751870859183,0.9892858919304072,0.2150880456164105,0.30737714944460365,0.9313018232019367,0.9411601812331316,0.025904892320504302,0.10493057461778296,0.0978717224657657,0.9852311403526979,12.584127651001465,0.0038019210059704323,0.8356119713214708
2,kmeans_sample,0.32,6912,23.496095012,0.0035063040703506606,0.004554356650900082,0.9881116307750516,0.23216217497404712,0.3281282446121609,0.922552372156134,0.9320472828876982,0.023033957465668265,0.08670131880974179,0.17133831848676606,1.1219990202852135,14.023848302412183,-0.0007471954131561542,0.8176342626975652
2,cur_sample,0.32,6912,3518.277527643,0.00812935293091578,0.01041170206728856,0.9386956783445115,0.5005359390666463,0.7144012680073145,0.7470782297000187,0.8103166040134072,0.038996505876803055,0.07386883995140214,0.008395631798643777,1.1937771827395487,8.617378958795827,-0.0026690192285565573,0.7019320593139229
2,simple_random_sample,0.64,13824,0.053050471,0.0038146475284187207,0.005023403481507885,0.9853351566284062,0.2434221957191998,0.36028013710015316,0.9077332640406153,0.9291620785160917,0.024557909955153917,0.0619319124234271,0.3543846629431504,0.864830014802196,7.828271011356908,0.022254362227619784,0.8339399755451267
2,kmeans_sample,0.64,13824,50.40582387,0.0035335029798238406,0.004692869028097753,0.9872346360137673,0.22475025422897332,0.32731305376564207,0.9226428712255914,0.937551832982243,0.02395561769040222,0.06094143238146672,0.2893307486593254,0.7155743477138387,5.030130233314343,0.0309721654088152,0.8399014102647462
2,cur_sample,0.64,13824,3330.736615848,0.00450450034392985,0.005821561189330187,0.9799985365699753,0.2684168659254074,0.3967024053915353,0.898212293111209,0.9218644745988955,0.024758773164936004,0.053288867425186986,0.4573857598450142,0.743359166732455,8.536261074196922,0.027758222021952106,0.8453000495784819
2,simple_random_sample,0.99,21384,0.009502781,0.0059419019896332324,0.007874548211327258,0.9648922297468048,0.3665488266437205,0.5584407413297736,0.8038901939574261,0.8681358428198721,0.02857916136571194,0.0773744199532966,0.2756625534094902,1.1835191783082555,9.007552716434693,0.010607317435311514,0.7500155988179142
2,kmeans_sample,0.99,21384,40.142673904,0.03500454418189185,0.04674056720313274,0.43900157757232294,2.222146859190854,3.32425015887928,0.10403943818817152,0.31864493401915467,0.1746187308188662,0.880818668744484,-0.007313574859003191,7.154154667085792,73.31360001961865,0.001741663067579502,0.24278807965448052
2,cur_sample,0.99,21384,4420.169695074,0.003995755867366508,0.005351242730250713,0.9834640910271505,0.2381593601408575,0.3598076034449677,0.9081884854231289,0.9306037372969049,0.018301038397219586,0.05180677050115262,0.3587431961731178,0.6709974531604985,5.287179516167784,0.028202213464026737,0.8467001222938685
3,simple_random_sample,0.16,3456,0.000291243,0.005069403935357457,0.006516607588912722,0.9754669780326438,0.3771031934434862,0.521998090278446,0.8256310864923955,0.8598085464444047,0.0768956524818153,0.4758640651350966,-0.009842915671190333,2.915901708873578,39.62231752769713,0.0030270213590433137,0.6682822525546303
3,kmeans_sample,0.16,3456,24.248853827,0.002025254009183766,0.0025854577049289496,0.9960115070364719,0.14459738706197794,0.1966956095332565,0.9706977248760786,0.9694891056186266,0.024897784407817654,0.1119126200045717,0.16710947422940015,1.1081586871505604,13.272851632566633,-0.0025513331713911125,0.8491381339518854
3,cur_sample,0.16,3456,4425.168329216,0.0029069898276685878,0.0036761675767134835,0.992070149184718,0.18985644112912045,0.25859359544573357,0.9601738527271825,0.9577616650211822,0.0164785273561681,0.031684762598520176,0.6140390834181337,0.46121493430597976,3.5557609586715344,0.09407890684288289,0.8942243147033385
3,simple_random_sample,0.32,6912,0.016106931,0.004025099334139098,0.005258369025270174,0.984356354986032,0.27076114316824806,0.38775848709736843,0.8948573350714412,0.9153509555662048,0.025174511550515775,0.12426510926545561,0.12107776787741853,1.2023891810330356,13.780784899983525,0.008429944377186804,0.7928528549225675
3,kmeans_sample,0.32,6912,71.82016108,0.003799563330537209,0.0049823138798025845,0.9853699528780837,0.25978763311022385,0.3678562681741591,0.9046478334273663,0.9197756658893358,0.031480993444197525,0.10943301463846082,0.11825031977006839,1.307310537760244,14.105282291307201,0.009105568510502704,0.7926803753835597
