51200.0,646.0,10240.0,0.0,0.0,1000.0,8.0,5.0,8.0,1.6089773331732395,1.612033451463055,5.606613011382988,5.606485478137418,0.0015827231022855575,0.0005794837144596638,66.36236720308402,58.66355195020997,1.0,1.039081479,0.379875847,0.843901439,0.762313685,1.8829829180000002,1.142189532
51200.0,646.0,10240.0,0.0,0.0,1000.0,7.0,5.0,8.0,1.6089773331732395,1.6112399175031347,5.606613011382988,5.606475053433758,0.0013519043520652334,0.0005783466202973159,56.68431382952908,58.54843916826169,1.0,1.039081479,0.367814478,0.843901439,0.7639085969999999,1.8829829180000002,1.131723075
51200.0,646.0,10240.0,0.0,0.0,1000.0,6.0,5.0,8.0,1.6089773331732395,1.6103740703158915,5.606613011382988,5.6064748246945895,0.0010511639383853023,0.0005211758763835577,44.07449867196013,52.760806449809586,1.0,1.039081479,0.372491053,0.843901439,0.764162494,1.8829829180000002,1.136653547
51200.0,646.0,10240.0,0.0,0.0,1000.0,5.0,5.0,8.0,1.6089773331732395,1.6096153226080776,5.606613011382988,5.606494377117205,0.0007142173899744264,0.00039639434058007505,29.946588021534843,40.12865143772232,1.0,1.039081479,0.455241962,0.843901439,0.768826425,1.8829829180000002,1.224068387
51200.0,646.0,10240.0,0.0,0.0,1000.0,4.0,5.0,8.0,1.6089773331732395,1.6091652513427512,5.606613011382988,5.606564235125484,0.0003016571349162846,8.569319897157764e-5,12.648252576737162,8.675079737721852,1.0,1.039081479,0.668565424,0.843901439,0.776256113,1.8829829180000002,1.444821537
51200.0,646.0,10240.0,0.0,0.0,1000.0,3.0,5.0,8.0,1.6089773331732395,1.6089776215314402,5.606613011382988,5.606613014687908,6.011381783762118e-7,2.2905470228516512e-7,0.025205263305746347,0.02318816231009195,1.0,1.039081479,0.934683152,0.843901439,0.794540729,1.8829829180000002,1.7292238809999998
51200.0,646.0,10240.0,0.0,0.0,1000.0,8.0,5.0,8.0,1.663023099769724,1.6666596304709596,6.742624761537611,6.742581869740938,0.0015791680507212982,0.0005678090631324569,64.96303718571298,57.48142124817533,1.0,1.040140066,0.387032977,0.844562959,0.760972593,1.8847030249999999,1.14800557
51200.0,646.0,10240.0,0.0,0.0,1000.0,7.0,5.0,8.0,1.663023099769724,1.6657555359093852,6.742624761537611,6.74256302936641,0.0013417873859177653,0.0005662504701059698,55.19778835880217,57.32363908489718,1.0,1.040140066,0.359912104,0.844562959,0.761359295,1.8847030249999999,1.121271399
51200.0,646.0,10240.0,0.0,0.0,1000.0,6.0,5.0,8.0,1.663023099769724,1.6648085599917586,6.742624761537611,6.742555510694681,0.0010334583436384874,0.0005106427585256796,42.51390013685193,51.69426382209331,1.0,1.040140066,0.361459787,0.844562959,0.766470543,1.8847030249999999,1.1279303299999999
51200.0,646.0,10240.0,0.0,0.0,1000.0,5.0,5.0,8.0,1.663023099769724,1.6639506795455428,6.742624761537611,6.742563429451051,0.0006798586509298503,0.00038812326698562896,27.967690203212683,39.29116045232017,1.0,1.040140066,0.456544498,0.844562959,0.76849652,1.8847030249999999,1.225041018
