exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
33,lsdpp_sample,0.08,1798,0.00033827,0.1543395093158281,0.24329474787448085,0.9996654967764721,0.3825661602762085,0.8141516564665658,0.9932457652587876,0.927993382511718,4.583248352582107,142.35385390347537,-0.015544100804030903,17.377750322552092,1569.585385953542,0.004286093906174737,0.924021262110795
33,dpp_sample,0.08,1798,14.347206668,0.11867393779754229,0.1663099597604303,0.9997175205138764,0.2380347811505277,0.3619644976168625,0.997547310121964,0.961799072675176,3.291119573114507,154.71470311271307,-0.02543071999114499,12.29452680374164,1069.328493463303,-0.0020134597632039952,0.9560581865612143
33,lrdpp_sample,0.16,3596,60.407593564,0.1417887926441747,0.19762802037536145,0.9997036636242033,0.2569436591855318,0.427525363679329,0.9989068772624036,0.9612722866679193,0.4550644419574467,10.846432932331911,0.40918541273687115,1.276807771988018,106.98107732346715,0.06028090689905219,0.9600319733672188
33,lsdpp_sample,0.16,3596,0.000436194,0.1468766052581325,0.23054764952528523,0.999348936505521,0.32148009386111254,0.6789368312946372,0.9938631705218317,0.9520025665826191,6.965491150491524,311.89493778873526,0.022669097355695556,38.61190658687545,4683.872015856646,0.0013771296640624486,0.9474853099593488
33,dpp_sample,0.16,3596,69.32464507,0.1543141567648674,0.2172444060802974,0.999405705747147,0.2808467138788671,0.5545045642005286,0.9965183357215109,0.9549480011389289,1.2038979561873593,36.785270549961965,0.0003901179807327404,4.510497730144368,310.8025985086092,0.029922947269745204,0.9516546105871354
33,lrdpp_sample,0.32,7192,132.075134917,0.17117581243423907,0.2642410148480252,0.9994627260923841,0.3053727937061849,0.7431036088301546,0.9973072639964057,0.9439382216048264,0.36969516155600285,7.375017474695984,0.3930998782891111,0.6428626045893074,31.148286418356285,-0.03501864441628166,0.9455401424102396
33,lsdpp_sample,0.32,7192,0.00032134,0.1439181272874266,0.2042027624862187,0.9995638586078215,0.2320722657790768,0.39908510542518766,0.9984413421788217,0.9605047983977998,0.2288694632191629,2.6792918037924953,0.9157269287998279,0.5729124458792164,28.202071041875488,0.12136446135889223,0.9623199209135597
33,dpp_sample,0.32,7192,352.633278628,0.14571648444505422,0.20889353140788947,0.9995525503226814,0.2379107131140224,0.4358500131232119,0.9988207139805794,0.9580419600561919,0.2807909971210016,5.348153807466842,0.7815542042394927,0.7912800036452159,55.3982740434493,0.08271486124945338,0.9585114659349353
33,lrdpp_sample,0.64,14385,336.268894295,0.2843311798092393,0.6187351683243943,0.997165440617626,0.6105255391013331,2.102715688836703,0.9862161700703049,0.8929403753877959,0.4047692577568127,3.3398585551657396,0.897010290177779,1.1498958129761678,45.91257153350051,0.11542271814993299,0.8889320141560962
33,lsdpp_sample,0.64,14385,0.000356444,0.1596865935954213,0.23446505322633168,0.9994592389450774,0.2597360636509365,0.5424602561632026,0.9976811168505638,0.9582797187206766,0.2010446473684098,2.7793839424089404,0.9040367477060509,0.46999275849604755,25.942249336229878,-0.12364003399044021,0.9579520623829313
33,dpp_sample,0.64,14385,1835.049469249,0.1508404948217989,0.20891090971795215,0.9995633036819697,0.23794899616783882,0.4007473889383079,0.9988419204483029,0.9671273650433705,0.15886464203201786,0.34734382063817776,0.9986029989087212,0.263318267582171,2.4696839297626463,0.9391011753218858,0.9655674131194545
34,lrdpp_sample,0.08,1798,30.438011254,0.13387040599153036,0.19156237993141312,0.9998533760308266,0.2598684469007836,0.445916564521966,0.9994839569188407,0.9522812303816033,0.6261312353448065,11.081054311160774,0.4593739382301749,2.742156505956632,173.41225641500503,0.038131870455570316,0.9481168719582649
34,lsdpp_sample,0.08,1798,0.001920626,0.16225587807980427,0.25199021329776006,0.9995549832920404,0.3438216789017424,0.7577390513379682,0.9923795198730443,0.9419774723194638,5.040461092877478,146.0969233888476,0.054505423668691155,20.644454519159,1618.4045783347453,0.005749764663371959,0.9403765913000033
34,dpp_sample,0.08,1798,13.930128034,0.13797151632136584,0.19588207983621103,0.9998137325511904,0.27377919529031247,0.4625551651310573,0.9993906774207577,0.960703483871313,0.6704149828293532,14.334094098328318,0.41164592422667334,2.6795185808562163,193.64993783082505,0.004243580085165788,0.9558519356000066
34,lrdpp_sample,0.16,3596,60.316890567,0.14187278665553388,0.2015807716373966,0.9997004703741046,0.2539979661199406,0.4309329344039168,0.9983356804828822,0.9573051365717279,0.28623843387767817,3.0219563460698415,0.9124821399109319,0.7758970485346207,39.013130274278595,0.12940695815895864,0.9532607429855591
34,lsdpp_sample,0.16,3596,0.002410957,0.1346846480137762,0.1841472116652465,0.9997146365972637,0.23249312206106318,0.3742536984466241,0.9969821585964053,0.960806690941896,0.6553075904716269,15.560733674963325,0.4368363841258843,4.0294975070808645,327.7694712569421,0.025945809746693582,0.9592626585293847
34,dpp_sample,0.16,3596,74.08572041,0.12677225375353213,0.17484458781490952,0.9997447284562753,0.22650593361659427,0.3596936294055644,0.9992669570964545,0.9591739672590599,0.49481646443547916,8.48575255669471,0.4031449939617344,1.0681572693083992,57.88344309124636,0.09789113353118384,0.9627245488371653
34,lrdpp_sample,0.32,7192,131.795468403,0.15592650815300618,0.2226912521121824,0.999703262769539,0.26866371837397374,0.5074761785960371,0.9994506729997862,0.9602620263279503,0.2607980696619889,3.9395195335497677,0.7904460385861394,0.45525021006827004,15.402095530881533,0.1606467004988128,0.9575154653114645
34,lsdpp_sample,0.32,7192,0.001815399,0.1433049744614177,0.205384285888819,0.9997455162825722,0.24796097370711045,0.45864617459024193,0.9994905101204459,0.9600733926282787,0.24135362646937114,3.7792354706914497,0.8363313837829478,0.3911684374624961,10.906848733597856,0.5140023943950573,0.9608677083211464
34,dpp_sample,0.32,7192,359.164770199,0.2093118989564827,0.3849396889078574,0.9991542074822025,0.39003712521929507,1.1197165094430401,0.9972982175964747,0.9487147072700696,0.4863971010809935,8.91538629760154,0.5237046154540586,0.7438512468890414,22.95129121022003,0.22497653002327733,0.9492555105438543
