exp_number,method,batch_size_prop,batch_size,time,e_train_mae,e_train_rmse,e_train_rsq,f_train_mae,f_train_rmse,f_train_rsq,f_train_mean_cos,e_test_mae,e_test_rmse,e_test_rsq,f_test_mae,f_test_rmse,f_test_rsq,f_test_mean_cos
8,cur_sample,0.16,2560,1133.15502416,0.002470490775189704,0.0030930536013068365,0.9943169469516304,0.1656216072633513,0.22206242932740755,0.9702191354398756,0.965170693176882,0.019466933695326802,0.44337812672240984,0.011544744331145496,0.5976611409663788,33.77785548267875,0.0009976242608813468,0.8988143289706472
8,simple_random_sample,0.32,5120,0.00744738,0.00334558880174578,0.004316554045206084,0.9891116302752959,0.21958413341953076,0.30675927571540496,0.9313757623985345,0.9387198381288818,0.07377760890773169,2.63006980865044,0.00026225616531128093,2.4995959432685386,243.5374218062721,5.798091171405062e-6,0.825672371646192
8,kmeans_sample,0.32,5120,47.537252116,0.006198782802738756,0.008091445126852528,0.9621815190120017,0.4375469276417759,0.613974528253155,0.7722096217367125,0.8238698757490093,0.1080757450477035,2.1181997456271793,0.000659907229583423,5.819303986610733,350.41943951486166,9.22261934822588e-5,0.6447951528958495
8,cur_sample,0.32,5120,1118.033332671,0.0027704611562874735,0.003544988220000657,0.9923203352650738,0.1684289664537704,0.23232857018688458,0.9652926957767624,0.9649294440698285,0.021822307167214804,0.7088793445880864,0.004523323201327423,0.6768629514128998,68.39749420844485,0.0002646984395422436,0.9117598826314425
8,simple_random_sample,0.64,10240,0.000379445,0.003093676767346387,0.00404779443669348,0.9904455172816486,0.19585628640407046,0.28360556145663807,0.9404443087296442,0.9504768556873017,0.019297309511275656,0.07183195144924742,0.23132155418393574,1.119640638012307,105.13916316530657,5.3838851265086696e-5,0.8633675583980026
8,kmeans_sample,0.64,10240,26.564758647,0.006999375050537504,0.009185108743592576,0.9537252070426131,0.4812369946619217,0.6941225093208355,0.7262020657234403,0.806227166040665,0.07861816934369285,0.5812421782082741,0.007351021672526881,3.382528003833301,242.28711036185064,6.481432727578618e-5,0.6496150595745667
8,cur_sample,0.64,10240,1263.133491305,0.013082650471326817,0.01699492704192365,0.850719634555033,0.8243576328321327,1.2004544699173572,0.49002248559048034,0.6582348758447466,0.12572797953147438,5.039208903171842,0.00012850291873733877,3.941123531198402,408.5940513801418,-3.111774263819811e-6,0.5315555228442557
8,simple_random_sample,0.99,15840,0.00037688,0.002603767045793909,0.0034343338867185522,0.9931050328017732,0.15712053832166012,0.22956401477969676,0.9602757904519043,0.9660341332360101,0.019411448796446167,0.5588340556083149,0.006911162016089212,0.7589803142872165,65.04027738191976,0.00018174396864112374,0.8997263536885536
8,kmeans_sample,0.99,15840,48.855523845,0.0032662367416330315,0.0042562874036888776,0.9893779302242605,0.21318980574602855,0.30910296797747044,0.9301625493318092,0.9412553858572106,0.024049212880663702,0.19405453608633416,0.05556050736397611,1.0275093941010593,30.165711676214247,0.0019205578251543232,0.8489321097578972
8,cur_sample,0.99,15840,1119.171757942,0.002420791620852218,0.003155423176072648,0.9941613450377242,0.14438026336140167,0.20988945603705916,0.9666449972380533,0.9713847367911927,0.017041290361176537,0.28474775302288985,0.015496299656985846,0.5638890627995822,23.94126398976169,0.0022218384237412403,0.913355842657664
9,simple_random_sample,0.16,2560,0.000284281,0.0015803981886829631,0.002019272720747048,0.9975850722974665,0.11471100100834748,0.1532020212027735,0.9818912217098764,0.979300558022374,0.02636222014423575,0.4935626007286839,0.01039454374106008,0.9804094896749305,31.484264681695443,0.0016544942202179058,0.8849395373854808
9,kmeans_sample,0.16,2560,21.537299693,0.010019982964619756,0.012874259222847543,0.9109529282051425,0.7540940692020128,1.0115712279639821,0.5593254715123885,0.6612216601040914,0.39489342222822565,16.55352887545384,-0.00014584839261444493,13.357775419942373,1215.03228671329,-3.5646851379578237e-6,0.40905125163473455
9,cur_sample,0.16,2560,1115.128243836,0.025785354658078317,0.03314213530082501,0.5998856448531624,1.8671153471485875,2.5263911553587732,0.20162862845105922,0.3843213483374609,0.23109516026287982,7.372667814178897,6.994689201156312e-5,8.0813424896314,695.5794629771299,2.913501773282867e-6,0.27254497199448935
9,simple_random_sample,0.32,5120,0.007378418,0.011884239904854543,0.015518155277164348,0.8756940910821791,0.8087744640707065,1.1460011826493746,0.49415037904389403,0.6483236568414611,0.2013395656644572,8.803380911372841,-1.8604177845160663e-5,7.561991515121984,622.1416703921913,9.552100536214247e-6,0.4709590108580942
9,kmeans_sample,0.32,5120,8.60310554,0.01058982923278291,0.013550902053063559,0.9017575710379545,0.7296408788705571,1.0152887509032689,0.553467774468561,0.6757385680107195,0.1698165159049375,3.579399068470888,-0.00023020402748819002,7.755500045399341,325.2734391620141,-9.36366245098963e-5,0.4852164438920692
9,cur_sample,0.32,5120,1061.770263881,0.0025296097130425464,0.003253590867353857,0.993465615714864,0.15523463157887124,0.2139913824516133,0.9704398953884029,0.9691937797361133,0.016696047397810488,0.45291612030069794,0.010215034020736868,0.5641011452380906,38.5776302289594,0.001014702889352237,0.9200468910863402
9,simple_random_sample,0.64,10240,0.000368283,0.0018008202764938086,0.0023478752205155756,0.996785278024199,0.10298780521986464,0.14622984975371575,0.9835474844127777,0.9847679183346589,0.01591681848943989,0.2094525419722509,0.04345179430241286,0.6014173055702403,47.50351069354987,0.0005858688481730212,0.9350613157104928
9,kmeans_sample,0.64,10240,23.41156237,0.0035405649809382377,0.00466894154695344,0.9874167451477227,0.23379053270786296,0.3356353811776014,0.919531764408701,0.9336517180371382,0.035520086192049,1.0781450727327082,0.0003480436236883433,1.3626456906392186,90.47222186354475,0.0003162737752335776,0.8275850098545625
9,cur_sample,0.64,10240,1123.291452247,0.011261366965762054,0.01474184054305025,0.8836458406487108,0.7037686048402093,1.0303286480505818,0.5660295111783176,0.7063088727291406,0.10106633269081075,4.841814586463862,0.00010052151061512582,3.6068824407380102,423.15010458520675,1.749108096027463e-6,0.5869954394182905
9,simple_random_sample,0.99,15840,0.000421692,0.01135391080999668,0.015171325009793776,0.8806574323638814,0.7184398603121763,1.083974356661119,0.5197328123346312,0.694732601825869,0.09463420477295413,3.4867328012001013,0.00011982045947767084,3.587878409098986,352.64122237056836,5.104646931930468e-6,0.5593365190129709
